trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.13,True,llm_only_target_conditioned_v1,True,True,37,0,0.20677275959160418,0.28659696480889646,0.0,0.0,1.0647205635790191,1.0110619497226676,0.9496031017979215,38.0,0.08185067031745932,,,,geometry/replay/trials/0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130.json
0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.13,True,llm_only_target_conditioned_v1,True,True,37,0,0.21439821646704918,0.31983067287877215,0.0,0.0,1.0647205635790191,1.093872407885447,1.027379807720098,38.0,0.07716654756963633,,,,geometry/replay/trials/0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130.json
0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.08,True,llm_only_target_conditioned_v1,True,True,37,0,0.10397483127697459,0.17543943706939102,0.0,0.0,1.0647205635790191,1.3630255287088109,1.2801720708079973,38.0,0.053136882317427886,,,,geometry/replay/trials/0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080.json
0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.08,True,llm_only_target_conditioned_v1,True,True,37,0,0.11452055133935084,0.18153857522475714,0.0,0.0,1.0647205635790191,1.1861560057365423,1.1140538149740646,38.0,0.04879773403931756,,,,geometry/replay/trials/0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080.json
0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.08,True,llm_only_target_conditioned_v1,True,True,37,0,0.1523988838965825,0.23964956849506114,95.70634229941108,103.7105879484684,1.0647205635790191,0.9235569493497461,0.8674172181339705,38.0,0.003358607335392406,,,,geometry/replay/trials/0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080.json
0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.03,True,llm_only_target_conditioned_v1,True,True,37,0,0.13607002046366015,0.25045409970474386,0.0,0.0,1.0647205635790191,1.0738081342222472,1.0085351696530407,38.0,0.06321601917241601,,,,geometry/replay/trials/0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030.json
0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.03,True,llm_only_target_conditioned_v1,True,True,37,0,0.08707362885451042,0.13692815816110326,0.0,0.0,1.0647205635790191,0.8943417394607336,0.8399778965989316,38.0,0.06342258430826282,,,,geometry/replay/trials/0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030.json
0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.03,True,llm_only_target_conditioned_v1,True,True,37,0,0.19252648517634635,0.275215034120453,0.0,0.0,1.0647205635790191,0.9049655195021188,0.8499558949628158,38.0,0.0878958486194188,,,,geometry/replay/trials/0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030.json
0057_long_screwdriver_predefined,long_screwdriver,screwdriver,spin_vertical,predefined,0,long_screwdriver,,,,-0.0593696929539107,-0.04574792165983691,False,,True,True,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585791886590167,89.81685206960853,1923.4717455562557,,geometry/replay/trials/0057_long_screwdriver_predefined.json
0058_long_screwdriver_llm_lie_x-0p150_y-0p130,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,-0.15,-0.13,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,360.0,,geometry/replay/trials/0058_long_screwdriver_llm_lie_x-0p150_y-0p130.json
0059_long_screwdriver_llm_lie_x+0p000_y-0p130,long_screwdriver,screwdriver,spin_vertical,llm_lie,0,long_screwdriver,-0.08121582760511159,0.04770862987737767,0.5819587969799858,0.0,-0.13,False,,True,True,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,,geometry/replay/trials/0059_long_screwdriver_llm_lie_x+0p000_y-0p130.json
