trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,hammer_swing_solver,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.13,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500113791919217e-08,,,,geometry/replay/trials/0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130.json
0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.13,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056121180944956e-09,,,,geometry/replay/trials/0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130.json
0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.08,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228312453890527e-09,,,,geometry/replay/trials/0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080.json
0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.08,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5511151231257815e-18,,,,geometry/replay/trials/0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080.json
0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.08,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,geometry/replay/trials/0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080.json
0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.03,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-17,,,,geometry/replay/trials/0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030.json
0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.03,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4316867291667672e-08,,,,geometry/replay/trials/0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030.json
0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.03,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.594315114139762e-17,,,,geometry/replay/trials/0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030.json
0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.13,True,llm_only_target_conditioned_v1,,True,True,37,0,0.1812523291803981,0.26380730691948145,0.0,0.0,1.0647205635790191,1.1330476610594529,1.0641737370514897,38.0,0.30637640682093265,,,,geometry/replay/trials/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130.json
0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.13,True,llm_only_target_conditioned_v1,,True,True,37,0,0.1872733773984451,0.25060546543263,0.0,0.0,1.0647205635790191,1.0542139850690506,0.9901320789046743,38.0,0.31208052624303495,,,,geometry/replay/trials/0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130.json
