trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,geometry_goal_count,execution_goal_count,reference_goal_count,execution_goal_transform,execution_goal_cycle_style,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0073_long_screwdriver_llm_only_x-0p150_y-0p030_pretrained,0073_long_screwdriver_llm_only_x-0p150_y-0p030,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,46.0,46,0.0,0.09566327894244127,77.26566380618814,0.07386447984215473,61.15951608615515,0.09257474436756971,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0073_long_screwdriver_llm_only_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0073_long_screwdriver_llm_only_x-0p150_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0073_long_screwdriver_llm_only_x-0p150_y-0p030_pretrained.json
0074_long_screwdriver_llm_only_x+0p000_y-0p030_pretrained,0074_long_screwdriver_llm_only_x+0p000_y-0p030,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,34.0,34,0.0021598272138228943,0.09038363462389454,57.88493691096975,0.06428183994066589,41.671907486279686,0.008370580208640715,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0074_long_screwdriver_llm_only_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0074_long_screwdriver_llm_only_x+0p000_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0074_long_screwdriver_llm_only_x+0p000_y-0p030_pretrained.json
0075_long_screwdriver_llm_only_x+0p150_y-0p030_pretrained,0075_long_screwdriver_llm_only_x+0p150_y-0p030,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,33.0,33,0.0004175365344467641,0.10162625688774342,87.02903713447732,0.08766100486159335,74.44116761942873,0.021002063564895652,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0075_long_screwdriver_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0075_long_screwdriver_llm_only_x+0p150_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0075_long_screwdriver_llm_only_x+0p150_y-0p030_pretrained.json
0076_short_screwdriver_predefined_pretrained,0076_short_screwdriver_predefined,short_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.004624277456647399,0.05395373084106451,57.99555459811657,0.048942083690958184,46.3340862054149,0.06859591842387236,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0076_short_screwdriver_predefined_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0076_short_screwdriver_predefined_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0076_short_screwdriver_predefined_pretrained.json
0077_short_screwdriver_llm_lie_x-0p150_y-0p130_pretrained,0077_short_screwdriver_llm_lie_x-0p150_y-0p130,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.14499534993958416,63.03270427339201,0.10975312861524658,59.092081804101554,0.27749992997943124,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0077_short_screwdriver_llm_lie_x-0p150_y-0p130_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0077_short_screwdriver_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0077_short_screwdriver_llm_lie_x-0p150_y-0p130_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0077_short_screwdriver_llm_lie_x-0p150_y-0p130_pretrained.json
0078_short_screwdriver_llm_lie_x+0p000_y-0p130_pretrained,0078_short_screwdriver_llm_lie_x+0p000_y-0p130,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.12581622023263767,66.70491952205205,0.09307545847401409,60.95745853199141,0.2810078782192596,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0078_short_screwdriver_llm_lie_x+0p000_y-0p130_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0078_short_screwdriver_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0078_short_screwdriver_llm_lie_x+0p000_y-0p130_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0078_short_screwdriver_llm_lie_x+0p000_y-0p130_pretrained.json
0079_short_screwdriver_llm_lie_x+0p150_y-0p130_pretrained,0079_short_screwdriver_llm_lie_x+0p150_y-0p130,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.08093797385397819,54.81603394466099,0.06562705311121804,50.35533172392874,0.35485862346845604,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0079_short_screwdriver_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0079_short_screwdriver_llm_lie_x+0p150_y-0p130_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0079_short_screwdriver_llm_lie_x+0p150_y-0p130_pretrained.json
0080_short_screwdriver_llm_lie_x-0p150_y-0p080_pretrained,0080_short_screwdriver_llm_lie_x-0p150_y-0p080,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.14150662124045546,70.77564977832937,0.10958558089775729,63.45367266507247,0.24354181995351634,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0080_short_screwdriver_llm_lie_x-0p150_y-0p080_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0080_short_screwdriver_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0080_short_screwdriver_llm_lie_x-0p150_y-0p080_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0080_short_screwdriver_llm_lie_x-0p150_y-0p080_pretrained.json
0081_short_screwdriver_llm_lie_x+0p000_y-0p080_pretrained,0081_short_screwdriver_llm_lie_x+0p000_y-0p080,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0017730496453900709,0.13255278628408435,68.9302609478935,0.09981280621791455,57.16114498406555,0.24753148193507016,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0081_short_screwdriver_llm_lie_x+0p000_y-0p080_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0081_short_screwdriver_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0081_short_screwdriver_llm_lie_x+0p000_y-0p080_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0081_short_screwdriver_llm_lie_x+0p000_y-0p080_pretrained.json
0082_short_screwdriver_llm_lie_x+0p150_y-0p080_pretrained,0082_short_screwdriver_llm_lie_x+0p150_y-0p080,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.11842873956063635,56.59212643565773,0.08351279413250541,49.29783517516138,0.3289848774299652,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0082_short_screwdriver_llm_lie_x+0p150_y-0p080_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0082_short_screwdriver_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0082_short_screwdriver_llm_lie_x+0p150_y-0p080_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0082_short_screwdriver_llm_lie_x+0p150_y-0p080_pretrained.json
0083_short_screwdriver_llm_lie_x-0p150_y-0p030_pretrained,0083_short_screwdriver_llm_lie_x-0p150_y-0p030,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.06652025874307146,50.659992796367725,0.055422083290662956,43.081462729319256,0.2159143965730496,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0083_short_screwdriver_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0083_short_screwdriver_llm_lie_x-0p150_y-0p030_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0083_short_screwdriver_llm_lie_x-0p150_y-0p030_pretrained.json
0084_short_screwdriver_llm_lie_x+0p000_y-0p030_pretrained,0084_short_screwdriver_llm_lie_x+0p000_y-0p030,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0006193868070610096,0.0751751433263748,89.7099547618892,0.05625130417562641,79.45975211234543,0.2204047257438123,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0084_short_screwdriver_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0084_short_screwdriver_llm_lie_x+0p000_y-0p030_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0084_short_screwdriver_llm_lie_x+0p000_y-0p030_pretrained.json
0085_short_screwdriver_llm_lie_x+0p150_y-0p030_pretrained,0085_short_screwdriver_llm_lie_x+0p150_y-0p030,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.13498285693364867,63.76643123121293,0.10102107875094343,50.06797859772014,0.3090913427432777,89.40875413685426,9,76,76,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0085_short_screwdriver_llm_lie_x+0p150_y-0p030_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0085_short_screwdriver_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0085_short_screwdriver_llm_lie_x+0p150_y-0p030_pretrained/trace.json,short_screwdriver,,True,execution/replay/trials/0085_short_screwdriver_llm_lie_x+0p150_y-0p030_pretrained.json
0086_short_screwdriver_llm_only_x-0p150_y-0p130_pretrained,0086_short_screwdriver_llm_only_x-0p150_y-0p130,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.005200594353640416,0.05193874506777637,42.07911246578779,0.04727952404962943,33.219911707058735,0.06945970660265967,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0086_short_screwdriver_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0086_short_screwdriver_llm_only_x-0p150_y-0p130_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0086_short_screwdriver_llm_only_x-0p150_y-0p130_pretrained.json
0087_short_screwdriver_llm_only_x+0p000_y-0p130_pretrained,0087_short_screwdriver_llm_only_x+0p000_y-0p130,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0075075075075075074,0.052625154854721,39.733803366777295,0.047960308083631165,32.142948310647434,0.06915892854488875,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0087_short_screwdriver_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0087_short_screwdriver_llm_only_x+0p000_y-0p130_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0087_short_screwdriver_llm_only_x+0p000_y-0p130_pretrained.json
0088_short_screwdriver_llm_only_x+0p150_y-0p130_pretrained,0088_short_screwdriver_llm_only_x+0p150_y-0p130,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0015731515469323545,0.056013559629155114,54.00600967175499,0.051798813961901065,44.110963807507886,0.069550163035702,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0088_short_screwdriver_llm_only_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0088_short_screwdriver_llm_only_x+0p150_y-0p130_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0088_short_screwdriver_llm_only_x+0p150_y-0p130_pretrained.json
0089_short_screwdriver_llm_only_x-0p150_y-0p080_pretrained,0089_short_screwdriver_llm_only_x-0p150_y-0p080,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0029463759575721863,0.05515583748775501,81.2874435385178,0.05069582201091117,65.3327362924238,0.06826585261416313,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0089_short_screwdriver_llm_only_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0089_short_screwdriver_llm_only_x-0p150_y-0p080_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0089_short_screwdriver_llm_only_x-0p150_y-0p080_pretrained.json
0090_short_screwdriver_llm_only_x+0p000_y-0p080_pretrained,0090_short_screwdriver_llm_only_x+0p000_y-0p080,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0048543689320388345,0.051244307776279543,41.77607158782973,0.046343165041950955,33.6163529239895,0.06877329552932593,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0090_short_screwdriver_llm_only_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0090_short_screwdriver_llm_only_x+0p000_y-0p080_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0090_short_screwdriver_llm_only_x+0p000_y-0p080_pretrained.json
0091_short_screwdriver_llm_only_x+0p150_y-0p080_pretrained,0091_short_screwdriver_llm_only_x+0p150_y-0p080,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.00459674049310489,0.07090168225861791,71.66511745533492,0.06158383590796628,61.0038584440429,0.06907308985618156,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0091_short_screwdriver_llm_only_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0091_short_screwdriver_llm_only_x+0p150_y-0p080_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0091_short_screwdriver_llm_only_x+0p150_y-0p080_pretrained.json
0092_short_screwdriver_llm_only_x-0p150_y-0p030_pretrained,0092_short_screwdriver_llm_only_x-0p150_y-0p030,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0020470829068577278,0.04626733471165411,39.394768489318494,0.042086727860084105,31.888005008103093,0.06872062153344877,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0092_short_screwdriver_llm_only_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0092_short_screwdriver_llm_only_x-0p150_y-0p030_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0092_short_screwdriver_llm_only_x-0p150_y-0p030_pretrained.json
0093_short_screwdriver_llm_only_x+0p000_y-0p030_pretrained,0093_short_screwdriver_llm_only_x+0p000_y-0p030,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0036101083032490976,0.06193056433145122,85.43688578140497,0.05666141227476512,63.062125210007686,0.06825125543530527,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0093_short_screwdriver_llm_only_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0093_short_screwdriver_llm_only_x+0p000_y-0p030_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0093_short_screwdriver_llm_only_x+0p000_y-0p030_pretrained.json
0094_short_screwdriver_llm_only_x+0p150_y-0p030_pretrained,0094_short_screwdriver_llm_only_x+0p150_y-0p030,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,81.57894736842105,82,0.0,0.07381180466328369,44.9130971173302,0.0660418056868821,36.49306951339016,0.0687226916665266,7.862665839962122,76,76,76,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0094_short_screwdriver_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0094_short_screwdriver_llm_only_x+0p150_y-0p030_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0094_short_screwdriver_llm_only_x+0p150_y-0p030_pretrained.json
0095_cylinder_screwdriver_v3009_predefined_pretrained,0095_cylinder_screwdriver_v3009_predefined,cylinder_screwdriver_v3009,spin_vertical,predefined,pretrained,predefined + pretrained,0,False,23.0,23,0.002997002997002997,0.2519136253662634,100.2435611901037,0.2173313406446743,84.36237905327368,0.07654508696693327,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0095_cylinder_screwdriver_v3009_predefined_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0095_cylinder_screwdriver_v3009_predefined_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0095_cylinder_screwdriver_v3009_predefined_pretrained.json
0096_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p130_pretrained,0096_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,4.0,4,0.0,0.1743844470091547,99.12963328378783,0.14237246092036868,79.12877657867284,0.23881714532586693,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0096_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0096_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0096_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p130_pretrained.json
0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p130_pretrained,0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,4.0,4,0.0,0.20064893849503085,114.59443860062017,0.16764634736011622,100.19208979317018,0.2426898775778876,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0097_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p130_pretrained.json
0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained,0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.2750554359757472,146.26158204905437,0.2590737933593941,143.05041325733896,0.32521243523614324,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained.json
0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained,0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,3.0,3,0.0,0.1613032131549111,80.92519715279768,0.11321513531339346,55.92563064276057,0.20435940664293697,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained.json
0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained,0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,4.0,4,0.0,0.13901236413617732,80.02191358113525,0.10486802666392935,58.69208063203319,0.20887200592857605,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained.json
0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained,0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.28507262100308395,125.17432910109498,0.26902287044916495,120.48227291853846,0.30081932486806706,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained.json
0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained,0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.25449074850743636,128.59031005337806,0.23395895373844702,121.28959215801339,0.1774595852011851,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained.json
0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained,0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,11.0,11,0.0,0.1732243602580945,99.66050063925795,0.1432460179021389,83.7574152618327,0.1826380358987429,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained.json
0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained,0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,5.0,5,0.0,0.21049642928193754,109.93658861133301,0.16361810688339837,95.2256077284735,0.28323383186053724,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained.json
0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained,0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,22.0,22,0.009708737864077669,0.21449217438927595,72.03445363269985,0.1469855983409472,46.7537556139596,0.07624291426734958,16.051148373989424,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained.json
0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained,0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,9.0,9,0.0,0.2304974310163863,98.85389598426731,0.1933745646381026,75.6764195612653,0.07402350268565334,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained.json
